시도,시군구,성별,한국계 중국인,중      국,베  트  남,우즈베키스탄,캄 보 디 아,필  리  핀,인도네시아,네      팔,태      국,스 리 랑 카,미      국,미  얀  마,일      본,몽      골,(타  이  완),방글라데시,파 키 스 탄,카자흐스탄,인      도,러시아(연방),캐  나  다,키 르 기 즈,영      국,프  랑  스,이  집  트,우크라이나,말레이시아,독      일,나이지리아,남아프리카 공화국,동 티 모 르,(홍      콩),오스트레일리아,시  리  아,이      란,가      나,사우디아라비아,카  메  룬,터      키,싱 가 포 르,뉴 질 랜 드,에티오피아,브  라  질,노 르 웨 이,이 탈 리 아,라  오  스,모  로  코,우  간  다,아 일 랜 드,한국계 러시아인,스  페  인,네 덜 란 드,멕  시  코,예     멘,아랍에미리트연합,타지키스탄,스  웨  덴,폴  란  드,라이베리아,케      냐,이  라  크,요  르  단,세  네  갈,벨  기  에,페      루,수      단,콜 롬 비 아,아프가니스탄,스  위  스,루 마 니 아,에 콰 도 르,리  비  아,덴  마  크,르  완  다,핀  란  드,그  리  스,벨 로 루 시,오스트리아,콩고민주공화국,탄 자 니 아,알  제  리,기      니,코트디부아르,말      리,튀  니  지,헝  가  리,아제르바이잔,이 스 라 엘,베네수엘라,칠      레,불 가 리 아,체      코,앙  골  라,아르헨티나,포 르 투 갈,(마  카  오),투르크메니스탄,감  비  아,잠  비  아,쿠 웨 이 트,과 테 말 라,부  룬  디,짐 바 브 웨,크로아티아,아르메니아,리투아니아,파 라 과 이,브 루 나 이,세르비아,볼 리 비 아,도미니카공화국,엘살바도르,오      만,가      봉,코스타리카,파  나  마,슬로바키아,팔레스타인,피      지,온 두 라 스,몰  도  바,부르키나파소,조 지 아,슬로베니아,시에라리온,자 메 이 카,모 잠 비 크,라 트 비 아,토      고,레  바  논,니 카 라 과,말  라  위,우 루 과 이,마다가스카르,부      탄,모 리 셔 스,아  이  티,쿠      바,콩      고,남수단공화국,아이슬란드,키 프 로 스,알 바 니 아,에스토니아,트리니다드토바고,베      냉,기니비사우,차      드,에리트레아,모 리 타 니,(영국 외지민),룩셈부르크,소 말 리 아,마케도니아,솔로몬군도,바  레  인,보 츠 와 나,중앙 아프리카 공화국,카  타  르,바  하  마,바베이도스,니  제  르,세인트크리스토퍼 네비스,벨  리  즈,몬테네그로,보스니아-헤르체고비나,파푸아뉴기니,몰      타,코  모  로,가 이 아 나,몰  디  브,레  소  토,수  리  남,코소보,스와질란드,키 리 바 시,통      가,나  우  루,바 누 아 투,세인트루시아,팔  라  우,나 미 비 아,적 도 기 니,도미니카연방,카보베르데,그 레 나 다,기타
서울특별시,동작구,여,2667,2778,412,26,20,57,27,2,28,17,91,7,127,47,102,2,11,15,14,43,11,7,5,21,7,3,17,14,1,1,0,14,1,0,3,1,0,0,4,11,1,12,4,1,4,2,2,1,1,1,3,5,2,1,0,0,0,3,0,0,0,0,1,2,3,0,0,0,0,1,2,0,0,1,3,0,2,1,0,0,0,0,0,0,1,0,2,0,2,1,2,0,0,1,0,0,1,1,0,0,1,3,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
서울특별시,마포구,남,625,932,95,19,13,22,20,42,32,9,495,25,385,14,635,16,21,7,83,19,77,1,86,102,76,6,21,47,2,5,2,44,36,0,12,2,24,0,4,25,18,2,6,5,19,1,16,0,23,0,16,12,16,6,0,0,11,4,0,1,0,0,0,7,2,1,6,2,6,1,1,0,3,1,2,2,1,2,1,0,2,0,0,1,0,1,1,2,0,2,0,3,1,4,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,마포구,여,723,2330,263,21,24,63,63,22,116,1,524,8,605,39,774,13,8,14,42,58,40,8,45,120,1,5,50,59,1,5,3,170,22,0,15,0,24,0,11,47,5,1,7,5,23,2,6,0,3,3,13,14,12,1,1,0,10,4,0,1,0,0,0,8,5,0,7,0,9,4,0,0,8,0,4,3,1,4,0,0,0,0,0,0,1,3,2,1,1,3,4,4,0,2,2,12,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,6,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,서대문구,남,391,1015,180,26,11,27,10,20,15,4,302,14,84,36,1134,12,17,20,73,20,62,4,73,74,6,2,33,42,2,10,1,48,32,0,21,2,13,0,6,29,9,6,4,3,13,1,6,1,7,0,18,19,6,1,24,2,13,3,0,4,0,1,2,9,3,2,2,4,4,2,1,0,2,2,6,3,1,2,2,7,0,0,1,0,2,2,2,3,0,2,3,1,0,1,2,1,0,0,0,0,2,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,여,480,3119,497,28,33,101,76,13,142,2,358,20,507,97,1274,11,11,39,53,69,76,11,57,109,6,12,101,63,3,6,2,230,31,0,13,5,15,2,18,55,6,7,15,16,12,7,11,1,3,2,9,25,12,0,32,0,13,7,0,1,1,3,2,15,6,1,7,0,6,12,5,0,11,3,13,2,3,3,1,5,1,0,0,0,2,9,2,4,1,14,4,3,0,2,3,9,3,0,0,1,3,1,0,2,0,0,0,0,0,0,0,2,1,1,0,2,2,2,1,1,0,0,3,2,0,1,0,1,1,0,0,4,1,3,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,남,312,341,41,18,10,15,6,12,8,8,304,16,116,10,54,2,9,3,59,17,71,2,64,324,5,9,10,41,4,4,0,3,19,1,1,1,28,0,46,17,7,0,12,1,15,1,4,0,6,0,9,3,5,0,29,0,8,5,0,4,0,0,0,11,3,0,0,1,5,2,0,0,4,1,1,4,1,2,1,0,1,0,0,0,0,3,4,7,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,여,424,322,78,22,7,98,11,1,18,2,213,5,157,16,79,0,4,7,29,33,29,0,29,239,1,7,11,34,0,1,0,8,16,0,1,0,12,0,26,15,3,2,14,0,12,0,1,0,1,2,5,4,4,0,30,0,1,8,0,2,0,1,0,7,3,0,2,0,8,3,0,0,3,0,3,2,5,1,0,0,3,0,0,0,0,4,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,성동구,남,1271,941,241,46,16,107,51,41,20,22,144,24,34,111,78,37,98,5,49,13,38,1,24,17,2,0,36,51,2,5,1,6,12,3,9,18,12,2,3,8,4,0,5,0,7,2,0,1,3,2,8,8,8,4,3,0,7,3,0,3,1,0,0,4,0,1,0,2,4,0,0,0,2,1,1,0,0,2,1,2,3,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,성동구,여,1258,1541,379,13,15,84,17,4,28,0,98,6,137,148,95,4,47,8,26,17,12,10,14,13,1,4,30,21,1,5,1,11,8,0,5,3,8,0,9,11,1,0,4,0,6,6,2,0,1,3,5,11,7,1,2,0,2,4,0,1,0,0,0,1,1,0,1,0,3,0,1,0,2,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,2,1,1,0,1,3,1,1,0,0,1,0,0,0,1,1,0,1,0,0,2,0,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,성북구,남,538,1728,404,110,7,72,39,43,10,7,173,4,59,322,135,52,66,26,105,31,42,2,42,25,11,11,38,46,10,10,5,13,13,1,18,8,60,2,3,5,10,19,3,1,6,2,1,10,11,3,4,12,10,1,17,3,5,1,0,2,4,2,4,2,2,1,5,5,9,3,3,0,4,4,2,0,1,4,4,8,1,2,2,7,4,1,6,1,2,3,0,1,5,0,1,0,0,1,1,4,0,0,3,0,0,0,0,1,1,1,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,성북구,여,556,3236,645,51,21,184,57,23,38,3,181,13,317,490,183,30,28,79,56,81,25,12,37,19,10,6,50,43,3,7,1,48,13,1,3,3,19,1,16,19,7,8,4,5,4,1,4,3,5,0,2,6,8,1,3,0,7,5,1,0,1,1,2,3,6,1,3,0,4,6,10,0,6,0,2,0,2,4,0,2,0,0,0,2,1,3,4,1,3,3,2,3,2,1,3,5,0,0,3,2,0,0,0,0,0,0,4,2,3,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,송파구,남,1669,477,112,11,53,25,5,6,39,6,231,66,113,45,48,13,3,8,33,8,53,0,26,20,6,28,3,12,0,3,0,4,11,0,6,0,29,0,5,4,11,1,1,0,9,0,0,0,10,1,4,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,8,0,1,0,1,0,1,1,0,0,2,0,0,0,2,0,0,3,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,송파구,여,1632,663,183,29,23,73,16,6,31,1,190,1,191,38,67,1,1,10,18,18,48,4,14,8,0,44,2,5,1,3,0,11,5,0,5,0,30,0,3,5,1,0,3,0,0,5,2,0,5,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,남,956,305,65,8,10,34,2,3,3,26,85,15,13,16,107,5,13,1,4,2,26,0,15,5,1,0,2,2,1,2,0,1,8,0,5,0,0,0,1,0,1,0,3,0,0,0,1,1,1,0,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,여,839,474,235,21,12,85,4,3,23,0,58,3,112,39,98,3,2,2,2,19,18,0,7,2,0,3,4,1,0,1,0,7,4,0,1,0,0,0,0,1,1,0,1,0,0,2,1,1,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,영등포구,남,14714,2731,79,8,31,23,69,35,26,7,106,97,40,16,181,17,22,1,27,3,31,1,24,20,9,2,3,15,3,6,0,5,11,0,4,0,0,0,3,1,4,0,0,0,7,0,5,0,3,1,4,4,1,1,0,1,2,1,0,0,0,1,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,영등포구,여,10717,3296,201,16,9,67,65,12,26,0,73,7,141,18,185,1,0,4,11,32,16,4,7,8,2,4,8,2,0,4,0,39,5,0,0,0,2,0,3,11,1,0,4,1,4,1,0,1,8,2,2,2,2,1,1,0,0,3,0,1,0,0,0,2,0,0,1,0,0,1,1,1,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
서울특별시,용산구,남,653,282,72,58,25,154,19,21,87,15,1524,21,796,70,162,81,231,30,251,56,161,18,219,167,407,26,249,259,486,81,2,18,94,7,36,73,99,13,53,17,37,32,17,5,67,13,64,47,23,2,38,25,13,21,30,6,36,4,63,21,39,7,149,19,12,50,18,17,15,4,8,34,11,6,5,8,4,16,4,15,42,58,32,41,13,10,8,10,6,10,6,4,30,4,2,0,4,42,12,3,3,2,0,1,1,0,4,0,2,1,1,1,0,4,1,7,1,4,3,4,0,22,9,0,9,0,1,2,1,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,3,3,0,0,0,0,1,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
서울특별시,용산구,여,681,484,204,70,46,496,60,12,115,15,1142,24,741,99,187,39,84,38,122,166,84,38,121,109,18,30,87,180,127,49,2,15,49,2,24,22,70,6,25,29,12,40,24,5,38,3,33,21,15,0,43,15,21,4,17,9,25,10,14,28,22,7,4,22,13,25,16,3,15,12,9,23,14,10,2,2,6,9,0,3,7,6,23,2,9,9,5,15,13,10,4,3,12,5,3,1,11,0,18,2,1,3,0,1,2,2,2,2,0,1,3,2,0,4,0,6,4,0,7,3,0,2,7,1,6,0,1,0,0,2,1,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,은평구,남,601,295,103,24,53,23,9,10,4,6,84,36,130,22,280,8,8,2,12,6,24,1,22,11,4,1,3,9,6,3,0,14,7,0,3,1,2,1,0,4,3,0,0,0,2,0,3,2,2,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,은평구,여,642,549,362,34,28,91,13,3,42,1,43,5,275,37,253,1,0,6,9,21,8,7,3,16,2,3,12,3,0,4,0,21,2,0,1,1,1,0,0,6,0,0,0,1,2,2,2,0,1,2,2,3,0,0,0,0,2,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,종로구,남,851,1262,465,29,16,35,9,254,20,6,222,23,119,37,101,6,22,12,45,18,23,4,64,68,7,3,9,31,5,2,0,6,59,2,12,1,16,0,3,19,4,2,20,1,11,5,1,1,6,0,11,8,5,4,6,1,2,2,0,3,0,5,0,6,0,3,12,0,8,2,11,0,4,4,1,1,0,9,4,1,2,0,1,1,1,1,1,11,5,0,0,2,0,1,5,1,2,0,1,4,1,0,0,0,0,0,0,3,1,1,0,3,17,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
서울특별시,종로구,여,935,2447,567,26,8,68,39,126,19,3,124,10,169,54,162,3,9,13,17,32,11,9,23,39,3,1,23,40,2,5,0,40,43,0,6,1,11,1,5,23,0,0,13,2,6,8,3,0,1,1,9,12,2,3,5,0,6,1,0,3,0,1,0,6,1,4,15,0,4,2,13,1,6,2,2,0,0,13,2,0,0,0,0,0,0,2,0,13,6,2,2,2,0,2,2,7,1,0,0,5,1,0,0,0,0,0,0,7,0,2,0,0,11,0,1,1,1,0,0,4,0,3,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
서울특별시,중구,남,996,1025,161,201,16,27,22,18,3,15,174,7,121,119,308,3,40,44,82,134,24,11,31,30,7,15,14,46,1,1,1,11,12,0,6,9,21,1,9,15,8,1,8,6,17,2,2,50,4,11,11,14,4,6,61,1,4,1,0,0,1,0,4,8,1,0,3,1,5,2,0,2,4,0,1,4,7,4,2,1,2,0,0,0,0,0,1,4,0,0,3,1,1,1,0,0,4,0,0,0,2,0,0,0,0,0,0,2,0,0,1,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
서울특별시,중구,여,996,1559,335,303,8,65,15,9,23,8,101,8,142,201,310,7,15,55,53,133,18,16,21,28,2,14,13,39,2,2,0,27,8,0,5,1,23,0,10,20,2,6,2,5,13,1,2,14,0,11,6,7,3,1,44,1,4,4,0,3,0,0,1,2,4,0,3,0,2,6,0,0,1,0,3,3,3,4,1,0,1,0,0,0,0,3,1,6,0,3,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,4,0,2,2,2,2,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,중랑구,남,807,202,151,14,1,22,1,11,0,4,37,3,21,359,35,26,9,1,6,4,18,3,11,2,1,1,2,3,1,3,0,1,4,0,6,0,3,1,2,2,0,0,1,0,2,0,1,0,3,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,중랑구,여,928,462,416,47,20,92,5,6,44,0,22,2,122,460,46,3,0,5,1,14,6,5,7,2,1,0,2,2,0,1,0,9,0,0,0,0,5,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
